Open time,BTCBUSD_Open,BTCBUSD_High,BTCBUSD_Low,BTCBUSD_Close,BUSDUSDT_Volume,ETHBUSD_Open,ETHBUSD_High,ETHBUSD_Low,ETHBUSD_Close,BNBUSDT_Open,BNBUSDT_High,BNBUSDT_Low,BNBUSDT_Close,BUSDTRY_Volume,BNBBUSD_Open,BNBBUSD_High,BNBBUSD_Low,BNBBUSD_Close,ADABUSD_Open,ADABUSD_High,ADABUSD_Low,ADABUSD_Close,XRPBUSD_Open,XRPBUSD_High,XRPBUSD_Low,XRPBUSD_Close,LTCBUSD_Open,LTCBUSD_High,LTCBUSD_Low,LTCBUSD_Close,LINKBUSD_Open,LINKBUSD_High,LINKBUSD_Low,LINKBUSD_Close,VETBUSD_Open,VETBUSD_High,VETBUSD_Low,VETBUSD_Close,VETBUSD_Volume,ETCBUSD_Open,ETCBUSD_High,ETCBUSD_Low,ETCBUSD_Close,EOSBUSD_Open,EOSBUSD_High,EOSBUSD_Low,EOSBUSD_Close,TRXBUSD_Open,TRXBUSD_High,TRXBUSD_Low,TRXBUSD_Close,BCHBUSD_Open,BCHBUSD_High,BCHBUSD_Low,BCHBUSD_Close,XLMBUSD_Open,XLMBUSD_High,XLMBUSD_Low,XLMBUSD_Close,QTUMBUSD_Open,QTUMBUSD_High,QTUMBUSD_Low,QTUMBUSD_Close
2021-05-13,49607.98,51428.2,46200.0,49677.77,2993746270.35,3815.25,4043.38,3510.0,3718.79,594.2,633.5,526.6,571.1,30630097.87,594.06,634.27,528.0,571.21,1.5652,1.9719,1.5,1.9285,1.2674,1.3906,1.2,1.3645,310.45,334.91,291.27,317.97,41.513,45.011,39.33,43.28,0.16647,0.19024,0.15712,0.18247,390498913.3,84.844,95.0,76.362,88.283,10.3522,11.6497,9.4383,10.6203,0.11929,0.12682,0.10689,0.12157,1237.97,1346.07,1134.25,1258.28,0.5948,0.66151,0.54322,0.6529,19.995,21.813,18.425,20.807
2021-05-14,49677.85,51564.47,48879.27,49886.57,2051945893.33,3718.28,4180.0,3693.2,4080.2,571.1,615.0,566.0,602.61,24152243.3,571.08,615.79,566.13,603.27,1.9294,2.0448,1.8136,2.0095,1.3645,1.45,1.3228,1.4011,317.96,339.43,308.26,326.62,43.285,47.931,42.929,46.581,0.18246,0.19313,0.17745,0.1869,145215480.3,88.192,110.273,86.617,103.574,10.5949,11.6793,10.5048,11.1598,0.12146,0.12854,0.11932,0.12489,1256.41,1363.21,1225.12,1297.98,0.65299,0.70847,0.63309,0.67014,20.807,22.844,20.045,21.984
2021-05-15,49890.53,50706.88,46578.94,46790.33,1440836582.13,4079.96,4135.82,3632.52,3646.65,602.61,611.31,560.0,563.41,22440800.92,603.16,611.04,560.38,563.85,2.0095,2.38,1.9653,2.1774,1.401,1.5869,1.3223,1.4918,326.4,332.07,296.58,300.52,46.635,47.837,41.04,41.538,0.18684,0.18824,0.17,0.17248,150975885.0,103.536,114.521,94.732,95.342,11.1599,11.9399,10.1172,10.25,0.12478,0.1273,0.11812,0.12068,1298.24,1337.27,1162.83,1171.42,0.66981,0.74444,0.65008,0.6814,22.036,22.23,19.604,19.912
2021-05-16,46787.21,49795.04,43864.78,46443.91,1805286643.91,3648.02,3879.04,3345.0,3583.98,563.42,606.78,534.88,564.32,18675717.14,563.5,606.3,534.73,564.49,2.177,2.4708,2.01,2.302,1.491,1.6126,1.3381,1.4506,300.53,323.98,279.54,295.87,41.55,44.806,37.935,40.712,0.17271,0.19269,0.16,0.17644,262242342.7,95.12,103.292,86.91,93.861,10.2347,11.2314,9.4256,10.1122,0.12062,0.13125,0.114,0.11964,1171.84,1282.46,1098.62,1166.95,0.68085,0.79853,0.66224,0.71104,19.93,21.863,18.166,19.278
2021-05-17,46444.84,46645.99,42111.0,43557.0,2039063216.31,3583.98,3590.75,3121.19,3282.73,564.66,564.66,483.0,512.07,20734318.13,564.41,564.71,483.37,512.33,2.3017,2.3295,1.911,2.032,1.4501,1.5648,1.325,1.496,295.88,296.66,261.3,281.23,40.732,40.732,35.091,37.159,0.17645,0.1775,0.14891,0.15767,331267634.2,93.759,94.522,80.742,89.779,10.1092,10.1347,8.6074,9.1454,0.11963,0.11995,0.10836,0.11277,1167.65,1168.57,989.63,1070.51,0.71046,0.71313,0.6,0.64297,19.29,19.29,16.244,17.397
2021-05-18,43557.0,45830.0,42266.49,42870.07,1351426235.18,3282.89,3567.47,3240.36,3377.49,512.06,534.0,490.0,507.88,17850344.93,512.29,534.16,495.56,508.21,2.0319,2.1509,1.9731,2.0036,1.496,1.7067,1.4726,1.59,281.64,318.34,278.36,294.05,37.22,44.749,36.676,42.55,0.15795,0.17181,0.15618,0.16193,224982467.2,89.859,95.665,86.046,88.751,9.1404,10.0319,8.9586,9.3302,0.11302,0.11999,0.11179,0.11648,1070.14,1166.83,1051.38,1090.49,0.64325,0.70093,0.63221,0.6459,17.419,18.676,16.906,18.105
2021-05-19,42870.07,43598.0,30004.24,36736.94,4837335343.68,3377.63,3443.06,1901.0,2443.89,507.9,516.5,280.0,334.8,41917698.12,508.45,516.5,274.89,335.47,2.005,2.0306,1.02,1.47,1.59,1.6459,0.85601,1.058,294.41,300.43,147.22,186.67,42.553,43.52,20.789,26.247,0.16212,0.16461,0.065,0.1055,942927873.4,88.627,90.215,40.0,59.565,9.3368,9.4826,4.2001,5.7004,0.11641,0.11799,0.0629,0.07901,1091.04,1113.35,488.55,694.72,0.64662,0.65605,0.28554,0.44251,18.077,18.161,7.75,10.917
2021-05-20,36736.94,42500.85,34953.21,40647.1,2836014072.2,2443.89,2998.0,2157.0,2774.43,334.8,423.83,284.27,391.17,29734995.71,335.19,424.91,285.0,391.89,1.47,1.9516,1.3241,1.8042,1.0592,1.2686,0.9071,1.1821,186.66,225.42,167.0,211.18,26.286,33.159,22.584,30.637,0.10562,0.14626,0.08954,0.13099,698621155.1,59.464,79.666,54.453,73.943,5.7005,7.0284,5.1206,6.6613,0.07905,0.09342,0.07353,0.08924,694.77,865.68,614.46,819.45,0.44434,0.53501,0.39671,0.49575,10.923,13.776,9.602,13.63
2021-05-21,40607.36,42277.77,33506.2,37330.71,2464998242.99,2774.07,2943.78,2101.0,2433.36,391.37,415.71,274.0,326.01,20082795.31,392.19,416.27,275.01,326.76,1.8025,1.8722,1.321,1.5513,1.181,1.221,0.865,1.0079,211.25,219.6,156.94,180.24,30.67,32.022,22.0,25.625,0.13086,0.13954,0.09,0.10849,651594176.3,73.812,78.344,54.445,64.414,6.6503,6.9335,4.8462,5.5623,0.08933,0.09339,0.07117,0.07796,819.4,852.71,604.52,688.74,0.49622,0.514,0.37036,0.41947,13.652,14.096,9.662,11.117
2021-05-22,37326.36,38880.0,35251.81,37482.5,1212891660.24,2434.92,2488.0,2150.0,2297.14,326.23,335.82,284.55,299.76,8609537.99,326.59,336.17,285.0,300.08,1.5521,1.6027,1.3677,1.4653,1.0076,1.018,0.8173,0.9058,180.08,184.76,161.79,169.45,25.605,26.236,22.245,23.331,0.10848,0.11192,0.093,0.09948,375494270.1,64.262,64.91,54.039,58.627,5.5674,5.6751,4.91,5.1088,0.07796,0.07929,0.0709,0.07544,688.88,722.54,600.0,630.35,0.41911,0.42232,0.36557,0.38921,11.11,11.172,9.188,9.706
2021-05-23,37489.77,38300.27,31130.74,34725.6,1899242316.19,2297.47,2383.55,1731.07,2100.26,299.75,313.45,211.7,260.72,16421746.57,300.05,313.55,212.1,261.02,1.4654,1.5411,1.051,1.3158,0.9061,0.9686,0.6501,0.7911,169.53,176.48,118.22,142.5,23.295,24.388,15.0,19.842,0.09962,0.1057,0.065,0.0865,736600350.3,58.441,62.75,39.864,51.556,5.1061,5.3262,3.5766,4.2986,0.0754,0.0771,0.05561,0.06291,630.81,660.36,468.17,553.19,0.38973,0.40179,0.27374,0.36328,9.675,10.771,6.378,8.115
2021-05-24,34731.64,39988.0,34421.59,38836.83,1936614562.08,2099.43,2680.52,2083.24,2651.7,260.72,350.0,257.4,345.64,23582409.86,261.07,350.41,258.02,346.0,1.3159,1.5986,1.26,1.5511,0.7913,0.9983,0.755,0.9947,142.58,185.48,139.72,185.48,19.875,26.487,19.69,26.468,0.08657,0.11795,0.08525,0.11251,576057562.7,51.703,75.12,48.899,73.773,4.3039,5.6493,4.1734,5.6493,0.06291,0.07704,0.06186,0.07704,554.1,760.0,539.26,755.04,0.36294,0.45055,0.35919,0.43922,8.111,11.406,7.628,11.243
2021-05-25,38843.13,39842.0,36473.95,38363.61,1385213311.29,2651.7,2753.46,2382.49,2705.82,345.64,378.12,306.61,343.18,15316575.18,345.98,375.71,306.86,343.45,1.5511,1.6521,1.4366,1.5547,0.9941,1.062,0.881,0.9761,185.49,194.87,167.24,184.17,26.448,27.679,23.703,27.547,0.11252,0.12056,0.10433,0.11284,347338058.5,73.777,83.184,68.0,78.319,5.6494,6.0054,5.058,5.6986,0.07704,0.08115,0.07126,0.07719,755.06,793.81,670.12,720.1,0.44012,0.4608,0.40668,0.42961,11.286,12.939,10.636,11.617
2021-05-26,38363.61,40900.0,37843.0,39292.33,1179973773.37,2706.9,2915.0,2645.88,2889.4,343.18,388.28,336.21,379.16,16679107.27,343.53,388.5,336.52,379.57,1.5549,1.8333,1.5541,1.7811,0.976,1.07,0.9466,1.0333,184.14,204.48,179.6,199.24,27.593,34.33,26.866,34.139,0.11285,0.14123,0.10972,0.13324,399859593.2,78.333,83.549,73.854,79.99,5.6963,6.5227,5.5441,6.4446,0.07729,0.08449,0.07609,0.08328,720.14,789.51,708.07,764.65,0.42976,0.47111,0.42039,0.44443,11.628,12.859,11.298,12.602
2021-05-27,39287.51,40443.41,37185.1,38560.0,1046387733.84,2889.03,2894.07,2637.0,2744.73,379.16,387.56,340.0,369.67,12414929.97,379.54,387.69,339.28,370.06,1.7808,1.79,1.6106,1.6577,1.033,1.0437,0.9338,0.9758,199.12,209.0,180.55,194.62,34.098,35.378,30.105,31.784,0.13315,0.136,0.11877,0.12384,231732659.9,79.905,79.905,71.228,74.652,6.4477,7.6781,6.0542,7.0155,0.08319,0.08335,0.07666,0.0796,765.47,807.73,701.46,751.12,0.44445,0.44942,0.41053,0.42085,12.595,15.0,12.193,14.655
2021-05-28,38561.41,38902.26,34700.0,35675.34,1244362267.9,2744.73,2763.58,2326.83,2413.05,369.83,373.68,312.3,328.82,12391423.16,370.09,373.88,313.23,328.79,1.6573,1.6786,1.451,1.5143,0.9759,0.9856,0.8455,0.8989,194.4,199.0,165.51,177.37,31.771,32.195,26.851,27.865,0.12379,0.12549,0.10249,0.10816,361879015.0,74.67,79.055,63.489,68.311,7.023,7.0776,5.8331,6.1178,0.07952,0.08012,0.07025,0.07201,750.5,762.17,652.4,689.38,0.42085,0.42624,0.36459,0.39919,14.622,14.622,11.307,12.116
2021-05-29,35675.35,37345.31,33655.7,34625.5,959006219.51,2413.11,2575.0,2208.0,2280.2,328.86,347.0,295.22,305.04,9010883.62,328.9,347.0,295.8,305.34,1.5143,1.5625,1.335,1.4044,0.8989,0.9416,0.7938,0.8323,177.31,188.69,157.68,164.05,27.864,29.788,24.136,25.39,0.10829,0.11381,0.09256,0.09901,204005130.7,68.311,70.945,60.906,64.399,6.1185,6.8156,5.75,6.0181,0.07208,0.07451,0.06712,0.06871,688.54,721.54,618.19,652.58,0.39915,0.40998,0.34345,0.36725,12.218,12.928,10.496,11.264
2021-05-30,34626.64,36500.0,33407.32,35661.0,819303699.36,2280.78,2478.35,2181.36,2387.54,305.18,338.32,291.06,325.57,10734429.36,305.35,339.0,291.83,325.88,1.4045,1.6999,1.347,1.5764,0.8323,0.934,0.797,0.9064,164.08,181.33,155.18,170.76,25.412,29.197,23.711,26.815,0.0991,0.11477,0.09242,0.1075,203266007.9,64.517,68.343,59.94,66.219,6.0285,6.3805,5.5421,6.0322,0.06883,0.0733,0.06652,0.07202,652.8,689.0,616.39,661.91,0.3675,0.39936,0.34583,0.3758,11.256,11.905,10.273,11.418
2021-05-31,35661.01,37500.0,34183.9,37266.51,1046258345.88,2387.13,2720.0,2274.0,2707.47,325.55,356.0,307.55,353.33,14546409.3,325.84,355.84,307.87,353.57,1.5762,1.75,1.5259,1.7379,0.9062,1.0542,0.8803,1.0419,170.51,188.5,163.64,188.04,26.792,32.166,25.595,32.11,0.1075,0.1285,0.10223,0.12595,207763325.7,66.124,70.701,61.9,70.114,6.0374,6.6926,5.7448,6.6292,0.07203,0.07696,0.0698,0.07682,661.24,711.47,634.75,702.75,0.37422,0.41,0.36552,0.40237,11.37,12.441,10.786,12.421
2021-06-01,37266.5,37918.54,35683.88,36685.87,1490459701.32,2707.8,2741.18,2525.84,2633.46,353.37,364.4,339.48,362.39,14299753.71,353.55,364.5,339.79,362.25,1.7378,1.78,1.6531,1.7356,1.0411,1.1008,0.9736,1.0105,187.9,193.2,175.94,182.95,32.12,32.662,29.053,30.717,0.12595,0.13,0.11775,0.12058,216222434.2,70.123,71.891,65.647,67.724,6.6328,6.7605,6.0668,6.3,0.07677,0.07751,0.07357,0.07609,701.82,721.59,668.5,691.27,0.40189,0.44996,0.38382,0.41824,12.403,12.625,11.308,11.856
2021-06-02,36685.87,38235.22,35909.54,37568.67,1432995285.49,2633.46,2802.73,2551.24,2706.0,362.36,419.43,350.43,401.54,15773477.12,362.29,422.0,350.34,401.4,1.7354,1.8038,1.7164,1.7534,1.0105,1.0497,0.9791,1.0241,183.1,191.3,178.31,187.25,30.723,32.193,29.667,30.68,0.12073,0.13496,0.11708,0.12567,169216300.8,67.833,70.399,65.681,68.352,6.3067,6.5463,6.1264,6.3745,0.07612,0.07958,0.07452,0.07799,690.69,716.21,674.58,696.73,0.41881,0.43563,0.4054,0.41899,11.88,12.398,11.383,12.094
2021-06-03,37568.66,39475.45,37168.01,39250.0,1166259313.58,2706.0,2891.59,2662.69,2858.22,401.52,433.0,391.32,428.48,16401863.15,401.5,433.0,391.23,428.67,1.7534,1.8895,1.7131,1.8458,1.0243,1.078,1.007,1.0449,187.08,197.77,182.0,193.57,30.597,32.864,30.0,32.186,0.12567,0.1451,0.12315,0.14316,241582112.4,68.411,72.694,67.154,69.846,6.3675,6.697,6.2262,6.5346,0.07796,0.08252,0.07712,0.08229,697.1,735.47,687.05,719.18,0.4185,0.4341,0.41249,0.42532,12.068,12.764,11.866,12.379
2021-06-04,39249.99,39285.96,35578.23,36853.91,1442631517.74,2858.19,2860.64,2550.78,2690.77,428.46,429.5,365.0,390.7,15728335.1,428.64,429.55,364.89,390.83,1.8459,1.8487,1.6063,1.7083,1.0456,1.0469,0.9155,0.9684,193.46,193.79,169.16,178.58,32.227,32.269,27.153,28.878,0.14319,0.15287,0.11967,0.12909,486876201.2,69.865,69.894,61.352,64.778,6.5334,6.5432,5.7837,6.022,0.08229,0.08292,0.0738,0.07724,719.18,720.17,643.04,671.62,0.42566,0.42571,0.36926,0.38429,12.385,12.594,10.8,11.289
2021-06-05,36848.29,37924.61,34823.78,35521.12,904860327.96,2690.77,2817.5,2553.22,2628.43,390.68,426.0,373.8,390.08,8931994.33,390.92,425.94,373.48,390.19,1.7086,1.7826,1.61,1.6561,0.969,0.9977,0.892,0.9233,178.78,185.5,167.25,172.96,28.873,30.194,26.058,27.157,0.12927,0.14161,0.12008,0.12559,243439688.1,64.892,67.406,61.69,63.169,6.0287,6.2236,5.6401,5.7734,0.07724,0.0798,0.0742,0.0756,671.63,689.22,633.6,648.99,0.38503,0.40575,0.36344,0.3752,11.305,11.753,10.538,10.92
2021-06-06,35521.12,36475.78,35230.0,35807.49,596168029.48,2628.42,2746.41,2615.11,2712.58,390.05,400.29,381.5,393.73,7078246.74,390.33,400.28,381.82,393.77,1.6556,1.7082,1.6459,1.6769,0.9231,0.9497,0.9178,0.9476,172.93,180.0,172.11,176.24,27.122,28.208,26.835,27.519,0.12528,0.1339,0.12454,0.12776,160446720.1,63.101,65.696,62.799,64.073,5.7739,5.9553,5.7129,5.8426,0.07557,0.0775,0.07534,0.07747,649.64,670.08,645.0,656.35,0.37435,0.38866,0.37163,0.38071,10.92,11.195,10.726,11.078
2021-06-07,35810.93,36809.14,33313.77,33573.37,1155234693.38,2712.58,2848.85,2572.0,2593.5,393.82,407.42,353.53,357.96,12686910.04,393.88,407.59,354.14,358.0,1.677,1.742,1.55,1.5666,0.9469,0.9769,0.8397,0.8629,176.36,182.31,160.22,162.08,27.543,28.717,24.258,24.604,0.1277,0.13649,0.113,0.11471,223734359.2,64.066,65.147,57.253,58.048,5.8505,5.9707,5.0829,5.1944,0.07747,0.07862,0.07102,0.07169,656.01,670.76,589.9,596.76,0.38061,0.39177,0.34253,0.34642,11.085,11.265,9.566,9.71
2021-06-08,33570.0,34085.63,31050.01,33396.46,1397041973.0,2592.93,2621.91,2306.05,2508.97,357.94,366.33,319.18,352.5,11552073.68,358.0,366.46,319.0,352.79,1.5658,1.5964,1.4005,1.5843,0.862,0.8868,0.785,0.8735,161.8,164.48,145.01,160.6,24.566,25.094,21.349,24.132,0.11472,0.1185,0.09949,0.11289,413918984.3,57.94,59.201,49.516,56.734,5.1882,5.2571,4.5018,5.0661,0.07168,0.07328,0.06726,0.07245,596.29,605.12,543.13,595.86,0.34603,0.35719,0.30988,0.34917,9.695,9.9,8.376,9.378
2021-06-09,33403.31,37574.48,32418.21,37408.94,1056608602.76,2509.85,2628.9,2406.0,2611.57,352.5,378.77,333.56,375.54,10362802.24,352.75,378.77,333.8,375.66,1.5828,1.635,1.4839,1.6288,0.8736,0.9224,0.8305,0.9224,160.67,174.7,152.46,172.63,24.113,25.651,22.451,25.581,0.11301,0.12011,0.10571,0.12011,298599789.9,56.69,62.999,53.6,62.29,5.0494,5.4041,4.7745,5.34,0.07248,0.07541,0.07004,0.07534,594.49,635.15,566.29,634.0,0.34915,0.36558,0.3247,0.36558,9.368,9.956,8.772,9.941
2021-06-10,37409.51,38470.0,35791.5,36686.82,787387586.49,2611.57,2626.0,2427.46,2472.5,375.56,377.55,344.13,351.94,12417773.85,375.66,377.7,343.84,352.0,1.6289,1.6377,1.5066,1.5338,0.9225,0.9297,0.8528,0.8692,172.63,174.7,162.2,168.2,25.607,25.789,22.732,23.125,0.12009,0.12222,0.1092,0.11208,214871378.0,62.318,63.581,56.85,57.938,5.3437,5.4795,4.9303,5.0726,0.0754,0.07716,0.07139,0.07255,634.41,639.7,588.4,601.08,0.36523,0.36734,0.33126,0.33855,9.94,10.689,9.362,9.713
2021-06-11,36693.32,37689.2,35959.48,37336.26,660341066.85,2471.68,2498.79,2321.37,2354.45,351.96,366.28,340.84,345.75,19258951.19,352.02,365.97,341.0,345.76,1.5336,1.5481,1.419,1.437,0.8693,0.8801,0.8338,0.8473,168.29,173.79,160.58,162.93,23.134,23.407,20.982,21.488,0.11219,0.11467,0.10346,0.10495,146858652.1,57.938,60.815,56.1,56.909,5.0834,5.3999,4.8552,4.9177,0.0726,0.07338,0.06848,0.06922,602.39,611.58,569.54,576.84,0.33894,0.34292,0.31402,0.31861,9.722,9.829,8.911,9.042
2021-06-12,37338.58,37461.66,34627.78,35538.27,614982622.11,2354.02,2454.82,2256.79,2370.56,345.76,348.88,325.3,343.7,8171843.81,345.76,348.79,324.73,343.75,1.4366,1.4932,1.3569,1.4793,0.8471,0.8479,0.8053,0.8324,162.95,164.34,154.14,161.64,21.456,22.3,20.013,21.656,0.10476,0.10791,0.09657,0.10621,210573410.6,56.82,56.935,53.065,55.156,4.9113,4.9166,4.5849,4.8248,0.06915,0.06931,0.06571,0.06805,576.52,591.98,547.55,579.41,0.31846,0.34391,0.29961,0.32762,9.05,9.05,8.251,8.567
2021-06-13,35549.07,39375.0,34800.0,39019.09,494318109.82,2370.57,2548.96,2308.98,2509.32,343.68,369.0,330.48,365.8,8103094.81,343.77,369.41,330.65,365.83,1.479,1.58,1.4006,1.557,0.832,0.8882,0.817,0.8833,161.85,171.61,156.46,170.85,21.685,23.888,20.408,23.326,0.10629,0.11598,0.09987,0.11257,176673933.4,55.343,60.681,53.747,59.0,4.8261,5.1108,4.66,5.09,0.06804,0.07191,0.06659,0.07153,580.46,615.57,558.75,613.65,0.32799,0.34854,0.31092,0.345,8.598,9.282,8.336,9.251
2021-06-14,39028.75,41090.0,38750.0,40530.52,786680702.67,2509.56,2610.0,2461.49,2582.31,365.81,377.33,355.07,370.19,12601653.52,365.83,377.73,355.07,370.3,1.5571,1.597,1.5055,1.5772,0.8838,0.9309,0.8633,0.8905,170.93,180.04,166.4,180.04,23.333,25.288,22.845,24.962,0.1125,0.11658,0.10834,0.11337,181940473.5,59.132,60.988,56.136,59.196,5.09,5.327,4.9541,5.295,0.07156,0.07281,0.07002,0.07208,614.27,641.71,598.99,641.71,0.34498,0.35,0.3271,0.34318,9.262,9.499,8.865,9.452
2021-06-15,40530.51,41329.85,39503.21,40146.26,718315859.48,2581.62,2640.43,2508.0,2543.34,370.2,379.58,363.23,366.48,15335562.63,370.32,379.6,363.52,366.51,1.5773,1.6111,1.5445,1.5556,0.8907,0.9021,0.8546,0.8665,179.97,182.0,172.12,175.18,24.983,26.6,24.4,24.495,0.11338,0.11554,0.11,0.11132,121182691.7,59.328,60.225,57.249,58.185,5.3052,5.3973,5.1071,5.1871,0.07205,0.07317,0.07079,0.07179,641.71,650.6,616.47,627.11,0.3432,0.35211,0.3297,0.33364,9.43,9.608,9.059,9.265
2021-06-16,40143.09,40515.03,38107.77,38341.9,550500967.01,2543.62,2556.12,2351.02,2367.63,366.48,366.77,343.35,347.22,15803765.49,366.5,366.71,343.41,347.2,1.5554,1.5751,1.474,1.4849,0.8663,0.8731,0.826,0.8316,175.11,177.31,164.4,166.53,24.493,24.637,22.922,23.054,0.11132,0.11445,0.10548,0.10754,120647400.1,58.179,58.334,54.809,55.335,5.1815,5.2321,4.8144,4.86,0.07175,0.07275,0.068,0.06894,627.12,628.2,589.32,593.45,0.33348,0.34199,0.31478,0.31758,9.242,9.256,8.613,8.687
2021-06-17,38337.47,39541.99,37369.33,38083.0,490838280.21,2367.41,2460.0,2306.69,2373.06,347.22,362.47,345.85,352.85,11449692.82,347.16,362.32,345.82,352.78,1.4845,1.5385,1.4562,1.4825,0.8318,0.861,0.8232,0.8416,166.48,173.36,162.89,167.0,23.04,24.442,22.8,23.368,0.10748,0.11147,0.10493,0.10726,67696211.9,55.278,57.215,54.275,55.502,4.8589,5.082,4.7552,4.8724,0.06893,0.07396,0.06871,0.07388,593.27,620.91,583.66,598.97,0.31755,0.33007,0.31,0.31755,8.68,9.042,8.445,8.626
2021-06-18,38088.85,38200.0,35145.9,35834.92,784583692.06,2373.29,2377.64,2137.98,2235.45,352.84,357.12,327.22,337.16,9689490.01,352.78,357.17,327.43,337.28,1.4825,1.4935,1.3749,1.417,0.8416,0.86,0.7692,0.7974,167.1,167.34,151.32,156.38,23.387,23.418,20.536,21.259,0.10721,0.10758,0.0962,0.09962,134883226.0,55.514,55.517,50.51,52.536,4.8639,4.8938,4.3924,4.5641,0.07387,0.07479,0.06817,0.06952,598.72,599.4,544.63,562.54,0.3176,0.31863,0.28467,0.29748,8.625,8.625,7.766,8.036
2021-06-19,35834.92,36464.12,34821.14,35493.34,476912874.03,2234.9,2278.98,2162.39,2165.41,337.21,345.0,331.11,334.01,6237017.23,337.19,345.14,331.37,334.04,1.4171,1.4415,1.3838,1.3844,0.7975,0.8058,0.7561,0.7583,156.23,160.98,152.41,152.55,21.23,21.969,20.147,20.237,0.09963,0.1021,0.09641,0.09641,77136074.0,52.598,53.339,50.85,51.001,4.5591,4.7038,4.4518,4.4615,0.06955,0.07024,0.0682,0.06829,563.23,582.19,551.78,552.35,0.29711,0.30675,0.28856,0.28871,8.023,8.096,7.658,7.679
2021-06-20,35493.34,36123.15,33333.0,35596.6,880947157.04,2165.68,2277.73,2041.66,2243.25,334.03,340.57,310.13,339.08,10873516.99,334.08,340.46,310.0,339.07,1.3845,1.4599,1.3058,1.4259,0.7586,0.7849,0.6963,0.774,152.54,156.14,143.68,154.84,20.271,22.065,19.084,21.635,0.0964,0.10042,0.08817,0.09833,145161893.3,50.939,51.493,46.93,50.97,4.4629,4.5327,4.1038,4.5149,0.06828,0.06868,0.06322,0.06768,552.13,560.76,513.27,556.26,0.28867,0.29912,0.26917,0.29765,7.663,7.684,6.904,7.562
2021-06-21,35597.01,35742.47,31255.89,31609.48,1562680675.75,2243.35,2259.87,1865.1,1885.23,339.09,342.0,268.57,270.76,12345655.9,339.07,342.0,268.68,270.79,1.4263,1.4368,1.1674,1.1744,0.7739,0.78,0.6036,0.6065,154.99,155.44,124.0,124.49,21.648,21.872,16.974,17.362,0.09842,0.09875,0.07249,0.07334,334724328.7,50.996,51.434,38.516,39.479,4.5106,4.5231,3.5038,3.521,0.06775,0.06801,0.05333,0.0535,555.8,559.75,454.05,455.55,0.29766,0.30247,0.2271,0.23589,7.56,7.6,5.395,5.479
2021-06-22,31606.26,33300.0,28808.0,32521.77,1600057446.77,1885.04,1996.96,1700.41,1879.65,270.76,291.5,225.42,262.1,15416231.78,270.74,291.59,225.45,261.99,1.1735,1.2634,1.0,1.1572,0.6069,0.6497,0.509,0.5469,124.52,133.0,104.95,119.71,17.374,18.795,14.995,16.864,0.07329,0.08106,0.05962,0.07174,767067679.6,39.495,42.77,32.222,36.542,3.5188,3.7612,3.0414,3.3879,0.0535,0.05637,0.04634,0.05103,455.55,478.59,387.69,444.17,0.23594,0.25908,0.19881,0.23523,5.484,5.887,4.442,4.978
2021-06-23,32524.73,34950.0,31714.0,33685.39,1335810823.79,1879.62,2045.0,1822.71,1968.5,262.1,309.75,251.41,296.25,10074672.57,261.99,309.74,251.5,296.17,1.157,1.31,1.1011,1.2512,0.5469,0.6655,0.5205,0.6386,119.65,133.82,115.54,129.13,16.864,19.192,16.146,18.396,0.07173,0.08449,0.06789,0.07613,543815534.7,36.473,42.972,34.596,40.849,3.3864,3.8066,3.2523,3.6732,0.051,0.058,0.04935,0.058,444.48,486.13,428.22,472.6,0.23528,0.2699,0.2247,0.25562,4.981,6.077,4.764,5.899
2021-06-24,33682.23,35290.01,32311.63,34657.39,802561070.24,1968.66,2036.7,1885.09,1989.47,296.17,316.49,281.5,308.62,7243009.79,296.16,316.2,281.51,308.46,1.2515,1.3994,1.2009,1.3601,0.6386,0.6959,0.6165,0.6729,129.14,137.37,123.77,134.57,18.396,19.535,17.357,19.033,0.07622,0.08328,0.07225,0.0807,313827225.1,40.791,43.547,38.725,43.123,3.6719,3.9331,3.518,3.9248,0.058,0.06799,0.05777,0.0661,472.91,496.03,455.48,487.21,0.25566,0.27347,0.24303,0.26893,5.9,6.248,5.529,6.17
2021-06-25,34655.93,35500.0,31277.01,31577.81,906943778.92,1989.65,2019.65,1791.21,1809.05,308.6,314.84,275.24,280.81,8642772.53,308.47,314.64,275.2,280.82,1.3602,1.3962,1.2431,1.2521,0.673,0.6886,0.6016,0.611,134.6,138.44,124.3,125.0,19.06,19.494,16.807,16.873,0.08079,0.08319,0.07115,0.07207,266846278.9,43.165,45.485,38.962,39.362,3.9247,4.025,3.5084,3.5333,0.06612,0.06885,0.0601,0.0614,486.92,497.3,449.29,449.29,0.26894,0.27435,0.24047,0.24084,6.181,6.508,5.421,5.524
2021-06-26,31577.81,32723.01,30153.21,32287.41,827330881.66,1809.05,1852.39,1717.41,1830.1,280.89,290.33,264.26,279.65,6610391.16,280.85,290.32,264.0,279.52,1.2521,1.2921,1.1958,1.253,0.6109,0.6328,0.5815,0.6165,125.0,129.36,118.71,126.8,16.868,17.491,15.925,16.947,0.07212,0.07588,0.06901,0.074,209981843.1,39.357,40.981,37.544,40.55,3.5329,3.6565,3.3517,3.571,0.06137,0.063,0.05887,0.06274,449.64,464.65,428.51,459.05,0.24097,0.24962,0.2283,0.24962,5.508,5.878,5.251,5.832
