Open time,EURUSD_Open,EURUSD_High,EURUSD_Low,EURUSD_Close,USDJPY_Open,USDJPY_High,USDJPY_Low,USDJPY_Close,GBPUSD_Open,GBPUSD_High,GBPUSD_Low,GBPUSD_Close,AUDUSD_Open,AUDUSD_High,AUDUSD_Low,AUDUSD_Close,USDCHF_Open,USDCHF_High,USDCHF_Low,USDCHF_Close,USDCAD_Open,USDCAD_High,USDCAD_Low,USDCAD_Close,NZDUSD_Open,NZDUSD_High,NZDUSD_Low,NZDUSD_Close,EURGBP_Open,EURGBP_High,EURGBP_Low,EURGBP_Close,EURJPY_Open,EURJPY_High,EURJPY_Low,EURJPY_Close,GBPJPY_Open,GBPJPY_High,GBPJPY_Low,GBPJPY_Close,AUDJPY_Open,AUDJPY_High,AUDJPY_Low,AUDJPY_Close,EURAUD_Open,EURAUD_High,EURAUD_Low,EURAUD_Close,CHFJPY_Open,CHFJPY_High,CHFJPY_Low,CHFJPY_Close,USDSEK_Open,USDSEK_High,USDSEK_Low,USDSEK_Close,USDNOK_Open,USDNOK_High,USDNOK_Low,USDNOK_Close,USDTRY_Open,USDTRY_High,USDTRY_Low,USDTRY_Close,EURTRY_Open,EURTRY_High,EURTRY_Low,EURTRY_Close,USDZAR_Open,USDZAR_High,USDZAR_Low,USDZAR_Close
2020-01-15,1.1129660606384275,1.1163455247879028,1.112025499343872,1.113089919090271,109.8740005493164,109.99600219726562,109.79199981689452,109.85399627685548,1.3022528886795044,1.304121017456055,1.2989206314086914,1.3022528886795044,0.6893998980522156,0.691399872303009,0.6878799796104431,0.6896551251411438,0.967199981212616,0.9679800271987916,0.963100016117096,0.9670699834823608,1.30649995803833,1.3077499866485596,1.3037999868392944,1.3065500259399414,0.660689651966095,0.6621595621109009,0.6586617231369019,0.660969078540802,0.8545399904251099,0.8576700091362,0.8537999987602234,0.8545200228691101,122.26399993896484,122.70999908447266,122.20999908447266,122.24199676513672,143.06500244140625,143.343994140625,142.69000244140625,143.04600524902344,75.74600219726562,75.9990005493164,75.58399963378906,75.73999786376953,1.6140700578689575,1.6196099519729614,1.6122000217437744,1.6133999824523926,113.59243774414062,114.14600372314452,113.5456314086914,113.5770034790039,9.4621000289917,9.485150337219238,9.439599990844728,9.46150016784668,8.873700141906738,8.89585018157959,8.850500106811523,8.873100280761719,5.883500099182129,5.898129940032959,5.868959903717041,5.8871002197265625,6.55079984664917,6.563079833984375,6.543469905853272,6.547120094299316,14.400799751281738,14.430999755859377,14.325499534606934,14.3996000289917
2020-01-16,1.1152697801589966,1.117193579673767,1.112978458404541,1.1154004335403442,109.8759994506836,110.16999816894533,109.8759994506836,109.88300323486328,1.304121017456055,1.3081642389297483,1.302897572517395,1.304121017456055,0.6907985806465149,0.6934999823570251,0.6892701387405396,0.6907795071601868,0.9637799859046936,0.9650899767875672,0.9612500071525574,0.963699996471405,1.3037999868392944,1.3055299520492554,1.3030999898910522,1.3037999868392944,0.6619403958320618,0.6665911078453064,0.6619403958320618,0.6619185209274292,0.8552200198173523,0.855929970741272,0.8509899973869324,0.8550999760627747,122.53900146484376,122.8489990234375,122.51599884033205,122.54299926757812,143.27200317382812,144.10699462890625,143.27000427246094,143.28700256347656,75.89299774169922,76.23600006103516,75.86299896240234,75.89399719238281,1.6144800186157229,1.6156100034713743,1.610100030899048,1.6143690347671509,113.98712921142578,114.37271881103516,113.91999816894533,114.01251983642578,9.456199645996094,9.497679710388184,9.449529647827148,9.456299781799316,8.855609893798828,8.892430305480957,8.845399856567383,8.855400085449219,5.876299858093262,5.890260219573975,5.8383002281188965,5.875349998474121,6.557740211486816,6.570559978485107,6.515230178833008,6.550270080566406,14.378310203552246,14.43910026550293,14.343600273132324,14.378700256347656
2020-01-17,1.113800287246704,1.1145004034042358,1.1087580919265747,1.1139578819274902,110.16899871826172,110.2750015258789,110.05799865722656,110.1750030517578,1.3077878952026367,1.3115785121917725,1.3017781972885132,1.3078734874725342,0.6897498369216919,0.6912999749183655,0.6872899532318115,0.6901001930236816,0.9649400115013124,0.9695600271224976,0.9642000198364258,0.9648799896240234,1.303979992866516,1.3074500560760498,1.3033000230789185,1.3039000034332275,0.6637505888938904,0.6652001142501831,0.6608293652534485,0.6638211011886597,0.8517000079154968,0.8527699708938599,0.848800003528595,0.8514000177383423,122.69100189208984,122.83399963378906,122.12000274658205,122.69499969482422,144.05499267578125,144.4720001220703,143.36000061035156,144.0570068359375,75.97899627685547,76.16000366210938,75.69000244140625,75.98500061035156,1.6145100593566897,1.6174499988555908,1.6097999811172483,1.6143200397491455,114.15899658203124,114.28199768066406,113.61488342285156,114.1500015258789,9.487540245056152,9.523530006408691,9.478300094604492,9.485699653625488,8.88798999786377,8.917679786682129,8.88113021850586,8.886199951171875,5.855100154876709,5.9079999923706055,5.847499847412109,5.855100154876709,6.520130157470703,6.551700115203857,6.511099815368652,6.520380020141602,14.410099983215332,14.490300178527832,14.34589958190918,14.401769638061523
2020-01-20,1.1095207929611206,1.1104941368103027,1.1077508926391602,1.1094592809677124,110.19499969482422,110.21299743652344,110.11399841308594,110.18000030517578,1.3007115125656128,1.3009653091430664,1.2964787483215332,1.3007283210754397,0.6882880926132202,0.6889999508857727,0.6855983138084412,0.6881791353225708,0.9681400060653688,0.9697800278663636,0.9674000144004822,0.968209981918335,1.3063199520111084,1.30718994140625,1.3049999475479126,1.3063600063323977,0.6620104908943176,0.6627001762390137,0.659360945224762,0.6619710922241211,0.8528900146484375,0.855180025100708,0.8519999980926514,0.8529000282287598,122.25499725341795,122.31076049804688,122.01000213623048,122.22899627685548,143.3090057373047,143.3419952392578,142.81399536132812,143.30999755859375,75.83699798583984,75.88800048828125,75.5199966430664,75.81999969482422,1.6118600368499756,1.6161199808120728,1.6110999584197998,1.6120599508285522,113.80799865722656,113.86199951171876,113.58699798583984,113.79199981689452,9.51636028289795,9.533419609069824,9.499500274658203,9.515549659729004,8.907919883728027,8.935890197753906,8.889800071716309,8.908499717712402,5.892580032348633,5.91795015335083,5.889959812164307,5.890769958496094,6.5378499031066895,6.5604400634765625,6.535240173339844,6.535930156707764,14.47665023803711,14.56820011138916,14.423199653625488,14.477490425109863
2020-01-21,1.1096439361572266,1.1119760274887085,1.1086474657058716,1.109693169593811,110.1790008544922,110.21800231933594,109.86199951171876,110.1729965209961,1.3007283210754397,1.3084039688110352,1.2995991706848145,1.3005592823028564,0.6876798868179321,0.6881999969482422,0.6845002174377441,0.6876397132873535,0.9682899713516236,0.9688500165939332,0.9660599827766418,0.9683799743652344,1.3045200109481812,1.3077199459075928,1.3042000532150269,1.3045400381088257,0.6607682108879089,0.6615506410598755,0.6590003371238708,0.6608904600143433,0.8532099723815918,0.8534899950027466,0.849560022354126,0.8532000184059143,122.2509994506836,122.36699676513672,121.8759994506836,122.2509994506836,143.26699829101562,143.96600341796875,142.86099243164062,143.26199340820312,75.75900268554688,75.80999755859375,75.26899719238281,75.75399780273438,1.6134300231933594,1.619770050048828,1.611799955368042,1.6136499643325806,113.73999786376952,113.88300323486328,113.47640228271484,113.75800323486328,9.512800216674805,9.537220001220703,9.486599922180176,9.516599655151367,8.926899909973145,8.970849990844727,8.926300048828125,8.926600456237793,5.913899898529053,5.935890197753906,5.909979820251465,5.91077995300293,6.558680057525635,6.593440055847168,6.541900157928467,6.562039852142334,14.49407958984375,14.594400405883787,14.44760036468506,14.49180030822754
2020-01-22,1.1085859537124634,1.1097793579101562,1.1071622371673584,1.108561396598816,109.91899871826172,110.0770034790039,109.83699798583984,109.90799713134766,1.3046314716339111,1.3149763345718384,1.3037809133529663,1.3048017024993896,0.684729814529419,0.6858000159263611,0.6827901005744934,0.684689998626709,0.9688799977302552,0.972599983215332,0.9686499834060668,0.9688000082969666,1.3073999881744385,1.3138400316238403,1.3036600351333618,1.3073500394821167,0.6595784425735474,0.6611483097076416,0.6583278179168701,0.6595305800437927,0.8495699763298035,0.8500000238418579,0.8424000144004822,0.8496900200843811,121.84600067138672,122.00499725341795,121.58999633789062,121.83799743652344,143.41000366210938,144.5679931640625,143.33900451660156,143.3860626220703,75.25700378417969,75.3949966430664,75.03099822998047,75.24500274658203,1.6188900470733645,1.6228280067443848,1.6170899868011477,1.6186000108718872,113.43900299072266,113.48233795166016,113.01000213623048,113.43499755859376,9.51791000366211,9.53302001953125,9.498000144958496,9.51509952545166,8.984600067138672,8.998590469360352,8.960000038146973,8.983200073242188,5.932700157165527,5.941400051116943,5.916810035705566,5.93310022354126,6.573699951171875,6.585999965667725,6.552740097045898,6.573989868164063,14.493900299072266,14.500399589538574,14.316800117492676,14.481900215148926
2020-01-23,1.1097548007965088,1.1103215217590332,1.1037039756774902,1.1096439361572266,109.73600006103516,109.75,109.2689971923828,109.72799682617188,1.3147515058517456,1.3151837587356567,1.3098434209823608,1.3144749402999878,0.6842284798622131,0.6880002021789551,0.6830880641937256,0.6842987537384033,0.967199981212616,0.969889998435974,0.9668800234794616,0.9674000144004822,1.314229965209961,1.317139983177185,1.3141900300979614,1.3138999938964844,0.6595784425735474,0.6610215306282043,0.6582412123680115,0.659639298915863,0.8442000150680542,0.8454399704933167,0.84170001745224,0.8440999984741211,121.75900268554688,121.7750015258789,120.63899993896484,121.75,144.2310028076172,144.28700256347656,143.21099853515625,144.21499633789062,75.0739974975586,75.47899627685547,74.66000366210938,75.06999969482422,1.621690034866333,1.6220699548721311,1.611109972000122,1.621440052986145,113.40830993652344,113.44014739990234,112.69991302490234,113.41896057128906,9.496139526367188,9.553299903869627,9.492199897766112,9.496210098266602,8.975600242614746,9.024580001831056,8.963489532470703,8.976900100708008,5.92110013961792,5.944799900054932,5.90500020980835,5.9196600914001465,6.566589832305908,6.578609943389893,6.547820091247559,6.56620979309082,14.33780002593994,14.43826961517334,14.261799812316896,14.32900047302246
2020-01-24,1.105534315109253,1.1060845851898191,1.1021226644515991,1.1055220365524292,109.56500244140624,109.64600372314452,109.30500030517578,109.552001953125,1.311991572380066,1.3160665035247805,1.3059945106506348,1.311991572380066,0.6847814321517944,0.6858000159263611,0.6820300817489624,0.6839804649353027,0.9695600271224976,0.9717599749565125,0.9692000150680542,0.9695000052452089,1.3127100467681885,1.3150399923324585,1.3121000528335571,1.3127000331878662,0.6619403958320618,0.662958562374115,0.6600485444068909,0.6614719033241272,0.8425700068473816,0.8442500233650208,0.8396000266075134,0.8425899744033813,121.12000274658205,121.21800231933594,120.5,121.10199737548828,143.73500061035156,144.21499633789062,142.822998046875,143.71499633789062,75.0250015258789,75.15599822998047,74.56999969482422,74.92400360107422,1.614300012588501,1.6166499853134155,1.6103999614715576,1.616199970245361,112.99500274658205,113.0852508544922,112.50617980957033,112.97100067138672,9.53026008605957,9.572420120239258,9.526049613952637,9.52750015258789,8.994190216064453,9.049010276794434,8.974309921264648,8.992799758911133,5.927390098571777,5.946090221405029,5.920499801635742,5.929200172424316,6.552509784698486,6.565609931945801,6.541600227355957,6.55003023147583,14.368900299072266,14.453100204467772,14.299200057983398,14.36769962310791
2020-01-27,1.1026331186294556,1.103996515274048,1.1010063886642456,1.102535843849182,108.81400299072266,109.13200378417967,108.81400299072266,108.802001953125,1.306165099143982,1.3103067874908447,1.3051422834396362,1.3061821460723877,0.6802906394004822,0.6818998456001282,0.6754401922225952,0.680188775062561,0.9700400233268738,0.9718400239944458,0.9681000113487244,0.9699400067329408,1.3160799741744995,1.3199199438095093,1.3145999908447266,1.3158999681472778,0.6575097441673279,0.6590219736099243,0.654741644859314,0.6572720408439636,0.8440999984741211,0.8448799848556519,0.8409299850463867,0.8440200090408325,119.97000122070312,120.38200378417967,119.9000015258789,119.9499969482422,142.11500549316406,142.73399353027344,142.11500549316406,142.10299682617188,74.01599884033203,74.3010025024414,73.5199966430664,73.99800109863281,1.6206599473953247,1.630620002746582,1.6181000471115112,1.6207799911499023,112.15599822998048,112.56300354003906,112.08699798583984,112.14600372314452,9.576539993286133,9.62971019744873,9.562399864196776,9.575579643249512,9.061699867248535,9.145009994506836,9.049810409545898,9.061400413513184,5.9452900886535645,5.9552998542785645,5.935080051422119,5.944779872894287,6.555630207061768,6.56318998336792,6.5474700927734375,6.554890155792236,14.44911003112793,14.650469779968262,14.393969535827637,14.449359893798828
2020-01-28,1.101964831352234,1.102657437324524,1.099855899810791,1.101976990699768,108.9290008544922,109.18800354003906,108.76200103759766,108.91999816894533,1.3059945106506348,1.3068478107452393,1.2977573871612549,1.3060115575790403,0.6761101484298706,0.6766998767852783,0.6739180088043213,0.6761700510978699,0.9699000120162964,0.9739999771118164,0.9675999879837036,0.9698500037193298,1.318809986114502,1.3204900026321411,1.3170100450515747,1.3187700510025024,0.6545187830924988,0.6552998423576355,0.6522093415260315,0.6545788049697876,0.84375,0.8477299809455872,0.8432999849319458,0.8437100052833557,120.0199966430664,120.2040023803711,119.81099700927734,120.02100372314452,142.24400329589844,142.43499755859375,141.4949951171875,142.23899841308594,73.62999725341797,73.74500274658203,73.30400085449219,73.64399719238281,1.6297399997711182,1.635200023651123,1.627900004386902,1.629649996757507,112.3055191040039,112.41000366210938,112.0,112.2959976196289,9.624150276184082,9.641200065612791,9.610799789428713,9.620599746704102,9.142040252685549,9.18163013458252,9.1256103515625,9.141200065612791,5.942500114440918,5.950900077819824,5.932779788970947,5.942800045013428,6.545139789581299,6.557010173797607,6.531099796295166,6.545259952545166,14.57859992980957,14.70479965209961,14.527799606323242,14.580300331115724
